LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes,,,,,,
,,,,,,,POL,TAXREV,TOT,PC_GDP,A,2000,32.935
,,,,,,,POL,TAXREV,TOT,PC_GDP,A,2001,32.895
,,,,,,,POL,TAXREV,TOT,PC_GDP,A,2002,33.034
,,,,,,,POL,TAXREV,TOT,PC_GDP,A,2003,32.49
,,,,,,,POL,TAXREV,TOT,PC_GDP,A,2004,31.919
,,,,,,,POL,TAXREV,TOT,PC_GDP,A,2005,32.94
,,,,,,,POL,TAXREV,TOT,PC_GDP,A,2006,33.61
,,,,,,,POL,TAXREV,TOT,PC_GDP,A,2007,34.622
,,,,,,,POL,TAXREV,TOT,PC_GDP,A,2008,34.145
,,,,,,,POL,TAXREV,TOT,PC_GDP,A,2009,31.199
,,,,,,,POL,TAXREV,TOT,PC_GDP,A,2010,31.415
,,,,,,,POL,TAXREV,TOT,PC_GDP,A,2011,31.849
,,,,,,,POL,TAXREV,TOT,PC_GDP,A,2012,32.077
,,,,,,,POL,TAXREV,TOT,PC_GDP,A,2013,31.943
,,,,,,,POL,TAXREV,TOT,PC_GDP,A,2014,31.876
,,,,,,,POL,TAXREV,TOT,PC_GDP,A,2015,32.367
,,,,,,,POL,TAXREV,TOT,PC_GDP,A,2016,33.394
,,,,,,,POL,TAXREV,TOT,PC_GDP,A,2017,33.9
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1965,15.668
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1966,16.068
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1967,16.723
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1968,16.765
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1969,17.424
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1970,17.584
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1971,17.337
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1972,17.12
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1973,16.726
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1974,17.133
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1975,18.854
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1976,20.473
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1977,20.885
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1978,20.17
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1979,19.866
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1980,21.884
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1981,23.149
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1982,23.739
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1983,25.101
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1984,24.591
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1985,24.122
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1986,25.455
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1987,23.988
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1988,25.627
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1989,26.283
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1990,26.483
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1991,27.527
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1992,29.452
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1993,28.026
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1994,28.802
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1995,29.278
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1996,29.957
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1997,29.921
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1998,30.175
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,1999,30.958
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,2000,31.05
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,2001,30.821
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,2002,31.247
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,2003,31.339
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,2004,30.15
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,2005,30.807
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,2006,31.331
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,2007,31.817
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,2008,31.73
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,2009,29.914
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,2010,30.405
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,2011,32.329
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,2012,31.779
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,2013,34.073
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,2014,34.255
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,2015,34.447
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,2016,34.323
,,,,,,,PRT,TAXREV,TOT,PC_GDP,A,2017,34.708
,,,,,,,SVK,TAXREV,TOT,PC_GDP,A,1995,39.562
,,,,,,,SVK,TAXREV,TOT,PC_GDP,A,1996,38.642
,,,,,,,SVK,TAXREV,TOT,PC_GDP,A,1997,36.467
,,,,,,,SVK,TAXREV,TOT,PC_GDP,A,1998,36.057
,,,,,,,SVK,TAXREV,TOT,PC_GDP,A,1999,34.816
,,,,,,,SVK,TAXREV,TOT,PC_GDP,A,2000,33.626
,,,,,,,SVK,TAXREV,TOT,PC_GDP,A,2001,32.689
,,,,,,,SVK,TAXREV,TOT,PC_GDP,A,2002,32.806
,,,,,,,SVK,TAXREV,TOT,PC_GDP,A,2003,32.535
,,,,,,,SVK,TAXREV,TOT,PC_GDP,A,2004,31.506
,,,,,,,SVK,TAXREV,TOT,PC_GDP,A,2005,31.263
,,,,,,,SVK,TAXREV,TOT,PC_GDP,A,2006,29.307
,,,,,,,SVK,TAXREV,TOT,PC_GDP,A,2007,29.209
,,,,,,,SVK,TAXREV,TOT,PC_GDP,A,2008,29.045
,,,,,,,SVK,TAXREV,TOT,PC_GDP,A,2009,28.867
,,,,,,,SVK,TAXREV,TOT,PC_GDP,A,2010,28.075
,,,,,,,SVK,TAXREV,TOT,PC_GDP,A,2011,28.619
,,,,,,,SVK,TAXREV,TOT,PC_GDP,A,2012,28.337
,,,,,,,SVK,TAXREV,TOT,PC_GDP,A,2013,30.235
,,,,,,,SVK,TAXREV,TOT,PC_GDP,A,2014,31.123
,,,,,,,SVK,TAXREV,TOT,PC_GDP,A,2015,32.179
,,,,,,,SVK,TAXREV,TOT,PC_GDP,A,2016,32.385
,,,,,,,SVK,TAXREV,TOT,PC_GDP,A,2017,32.9
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1965,14.294
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1966,13.254
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1967,16.458
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1968,15.637
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1969,15.998
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1970,15.501
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1971,15.76
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1972,16.638
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1973,17.195
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1974,16.631
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1975,17.953
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1976,17.943
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1977,19.71
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1978,20.923
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1979,21.427
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1980,21.996
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1981,23.202
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1982,23.485
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1983,25.357
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1984,25.697
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1985,26.837
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1986,28.198
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1987,29.962
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1988,30.101
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1989,31.824
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1990,31.623
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1991,31.895
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1992,32.9
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1993,31.952
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1994,31.985
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1995,31.276
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1996,31.655
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1997,31.923
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1998,32.548
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,1999,33.077
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,2000,33.229
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,2001,32.838
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,2002,33.227
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,2003,33.124
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,2004,34.099
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,2005,35.143
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,2006,35.932
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,2007,36.358
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,2008,32.105
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,2009,29.708
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,2010,31.211
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,2011,31.174
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,2012,32.129
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,2013,32.914
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,2014,33.593
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,2015,33.593
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,2016,33.187
,,,,,,,ESP,TAXREV,TOT,PC_GDP,A,2017,33.658
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1965,31.373
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1966,32.06
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1967,32.928
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1968,34.822
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1969,35.725
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1970,35.663
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1971,36.399
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1972,37.647
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1973,36.903
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1974,37.968
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1975,38.895
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1976,42.718
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1977,44.733
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1978,45.091
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1979,43.92
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1980,43.748
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1981,45.013
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1982,44.041
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1983,44.706
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1984,44.319
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1985,44.777
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1986,47.025
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1987,49.536
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1988,48.83
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1989,49.345
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1990,49.475
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1991,47.524
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1992,45.043
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1993,44.357
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1994,44.593
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1995,45.619
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1996,47.372
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1997,48.321
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1998,48.426
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,1999,48.804
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,2000,48.984
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,2001,46.832
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,2002,45.174
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,2003,45.473
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,2004,45.654
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,2005,46.616
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,2006,45.971
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,2007,44.971
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,2008,44.007
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,2009,44.09
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,2010,43.219
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,2011,42.506
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,2012,42.57
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,2013,42.905
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,2014,42.585
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,2015,43.081
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,2016,44.044
,,,,,,,SWE,TAXREV,TOT,PC_GDP,A,2017,43.956
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1965,16.512
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1966,17.129
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1967,17.132
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1968,17.915
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1969,18.859
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1970,18.163
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1971,17.893
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1972,18.239
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1973,20.105
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1974,20.874
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1975,22.487
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1976,23.764
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1977,23.947
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1978,23.884
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1979,23.475
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1980,23.26
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1981,23.333
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1982,23.641
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1983,24.18
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1984,24.351
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1985,23.815
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1986,24.782
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1987,24.51
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1988,24.785
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1989,24.069
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1990,23.745
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1991,23.556
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1992,23.995
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1993,24.514
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1994,24.93
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1995,25.519
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1996,26.003
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1997,25.63
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1998,26.362
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,1999,26.568
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,2000,27.607
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,2001,27.034
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,2002,27.625
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,2003,26.931
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,2004,26.608
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,2005,26.646
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,2006,26.446
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,2007,26.204
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,2008,26.583
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,2009,26.978
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,2010,26.595
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,2011,26.893
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,2012,26.91
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,2013,26.998
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,2014,26.882
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,2015,27.595
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,2016,27.763
,,,,,,,CHE,TAXREV,TOT,PC_GDP,A,2017,28.456
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1965,10.565
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1966,10.678
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1967,11.412
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1968,11.274
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1969,12.194
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1970,9.06
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1971,10.402
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1972,10.583
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1973,11.012
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1974,10.271
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1975,11.604
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1976,11.857
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1977,12.387
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1978,12.087
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1979,11.436
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1980,13.033
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1981,13.809
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1982,13.374
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1983,12.483
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1984,10.415
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1985,11.217
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1986,12.736
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1987,13.668
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1988,12.931
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1989,13.567
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1990,14.547
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1991,15.246
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1992,16.294
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1993,16.468
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1994,16.156
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1995,16.39
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1996,18.464
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1997,20.244
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1998,20.615
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,1999,22.59
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,2000,23.592
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,2001,25.551
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,2002,24.009
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,2003,25.201
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,2004,23.322
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,2005,23.366
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,2006,23.565
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,2007,23.062
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,2008,23.145
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,2009,23.486
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,2010,24.816
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,2011,25.899
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,2012,24.946
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,2013,25.346
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,2014,24.582
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,2015,25.088
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,2016,25.302
,,,,,,,TUR,TAXREV,TOT,PC_GDP,A,2017,24.891
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1965,30.097
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1966,30.808
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1967,32.52
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1968,33.354
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1969,34.896
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1970,35.041
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1971,33.137
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1972,31.554
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1973,29.677
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1974,32.773
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1975,34.174
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1976,33.954
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1977,33.411
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1978,31.616
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1979,30.693
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1980,33.383
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1981,34.517
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1982,36.712
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1983,35.091
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1984,35.19
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1985,35.069
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1986,35.517
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1987,33.972
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1988,33.828
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1989,33.007
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1990,32.877
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1991,31.692
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1992,30.9
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1993,29.883
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1994,30.615
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1995,29.485
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1996,29.311
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1997,29.962
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1998,31.462
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,1999,32.22
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,2000,32.924
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,2001,32.58
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,2002,31.546
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,2003,31.272
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,2004,32.283
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,2005,32.676
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,2006,32.903
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,2007,32.966
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,2008,32.298
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,2009,31.225
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,2010,32.311
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,2011,33.207
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,2012,32.406
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,2013,32.199
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,2014,31.825
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,2015,32.156
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,2016,32.734
,,,,,,,GBR,TAXREV,TOT,PC_GDP,A,2017,33.258
,,,,,,,USA,TAXREV,TOT,PC_GDP,A,1965,23.5
,,,,,,,USA,TAXREV,TOT,PC_GDP,A,1966,23.767
,,,,,,,USA,TAXREV,TOT,PC_GDP,A,1967,24.844
,,,,,,,USA,TAXREV,TOT,PC_GDP,A,1968,24.288
,,,,,,,USA,TAXREV,TOT,PC_GDP,A,1969,26.606
,,,,,,,USA,TAXREV,TOT,PC_GDP,A,1970,25.721
,,,,,,,USA,TAXREV,TOT,PC_GDP,A,1971,23.869
,,,,,,,USA,TAXREV,TOT,PC_GDP,A,1972,24.414
,,,,,,,USA,TAXREV,TOT,PC_GDP,A,1973,24.416
,,,,,,,USA,TAXREV,TOT,PC_GDP,A,1974,25.151
,,,,,,,USA,TAXREV,TOT,PC_GDP,A,1975,24.595
,,,,,,,USA,TAXREV,TOT,PC_GDP,A,1976,23.968
,,,,,,,USA,TAXREV,TOT,PC_GDP,A,1977,25.215
,,,,,,,USA,TAXREV,TOT,PC_GDP,A,1978,24.963
,,,,,,,USA,TAXREV,TOT,PC_GDP,A,1979,25.17
,,,,,,,USA,TAXREV,TOT,PC_GDP,A,1980,25.526
,,,,,,,USA,TAXREV,TOT,PC_GDP,A,1981,25.94
,,,,,,,USA,TAXREV,TOT,PC_GDP,A,1982,26.045
